2.000000, 2.000000, 0.000000, 0.000000, -0.219921
3.350000, 2.000000, 0.000000, -0.032988, 0.015836
4.700000, 2.000000, -0.044534, -0.030613, 0.028786
6.048662, 1.939899, -0.085861, -0.026295, 0.036536
7.393688, 1.824129, -0.121359, -0.020814, 0.035879
8.733759, 1.660696, -0.149458, -0.015433, 0.039061
10.068709, 1.459678, -0.170292, -0.009573, 0.039611
11.399182, 1.230893, -0.183217, -0.003632, 0.075908
12.726586, 0.984932, -0.188120, 0.007754, 0.055662
14.052769, 0.732465, -0.177651, 0.016104, 0.046767
15.381522, 0.493895, -0.155911, 0.023119, 0.007407
16.715147, 0.284267, -0.124701, 0.024230, -0.048876
18.054664, 0.116356, -0.091991, 0.016898, -0.056342
19.398956, -0.007656, -0.069178, 0.008447, -0.052454
20.745727, -0.100972, -0.057774, 0.000579, 0.000347
22.093475, -0.178924, -0.056993, 0.000631, 0.035936
23.441283, -0.255823, -0.056141, 0.006022, 0.022554
24.789156, -0.331573, -0.048012, 0.009405, 0.045995
26.137600, -0.396364, -0.035316, 0.016304, -0.028556
27.486759, -0.444030, -0.013306, 0.012020, 0.011459
28.836639, -0.461992, 0.002922, 0.013739, -0.023360
30.186633, -0.458047, 0.021470, 0.010235, 0.073306
31.536322, -0.429065, 0.035288, 0.021231, -0.052941
32.885482, -0.381437, 0.063949, 0.013290, -0.010239
34.232722, -0.295164, 0.081891, 0.011754, -0.103182
35.578198, -0.184735, 0.097759, -0.003723, -0.047245
36.921753, -0.052970, 0.092733, -0.010810, -0.025900
38.265952, 0.072039, 0.078139, -0.014695, -0.034732
39.611833, 0.177420, 0.058301, -0.019905, -0.002536
40.959539, 0.256081, 0.031430, -0.020285, -0.001255
42.308873, 0.298504, 0.004045, -0.020473, -0.015588
43.658861, 0.303965, -0.023594, -0.022812, 0.000392
45.008486, 0.272116, -0.054390, -0.022753, -0.046928
46.356489, 0.198725, -0.085106, -0.029792, 0.128706
47.701603, 0.083971, -0.125326, -0.010486, 0.084505
49.041015, -0.084776, -0.139482, 0.002190, 0.110164
50.377904, -0.272467, -0.136526, 0.018714, -0.000149
51.715342, -0.456205, -0.111262, 0.018692, -0.050353
53.056995, -0.606098, -0.086028, 0.011139, -0.045606
54.402002, -0.722093, -0.070991, 0.004298, 0.000000
55.748602, -0.817850, -0.065188, 0.004298, 0.000000 
