2.000000, 2.000000, 0.000000, 0.000000, -0.177859
3.350000, 2.000000, 0.000000, -0.026679, 0.082938
4.700000, 2.000000, -0.036016, -0.014238, 0.072880
6.049124, 1.951388, -0.055238, -0.003306, 0.039567
7.397065, 1.876855, -0.059702, 0.002629, 0.007960
8.744660, 1.796306, -0.056153, 0.003823, -0.018056
10.092532, 1.720539, -0.050992, 0.001114, -0.022786
11.440778, 1.651730, -0.049487, -0.002303, 0.005234
12.789125, 1.584950, -0.052597, -0.001518, -0.011414
14.137258, 1.513976, -0.054647, -0.003230, 0.001832
15.485243, 1.440240, -0.059008, -0.002956, 0.002830
16.832893, 1.360626, -0.062998, -0.002531, 0.006498
18.180215, 1.275635, -0.066415, -0.001556, 0.009818
19.527239, 1.186041, -0.068516, -0.000084, -0.005252
20.874072, 1.093618, -0.068628, -0.000871, -0.001687
22.220894, 1.001042, -0.069805, -0.001124, -0.011330
23.567606, 0.906882, -0.071323, -0.002824, 0.113718
24.914174, 0.810678, -0.075135, 0.014234, 0.036478
26.260365, 0.709341, -0.055919, 0.019705, 0.086172
27.608255, 0.633889, -0.029317, 0.032631, -0.049440
28.957675, 0.594317, 0.014735, 0.025215, -0.030091
30.307528, 0.614208, 0.048775, 0.020702, -0.022911
31.655923, 0.680029, 0.076722, 0.017265, -0.120765
33.001951, 0.783503, 0.100030, -0.000850, -0.005651
34.345203, 0.918318, 0.098883, -0.001697, -0.038864
35.688608, 1.051593, 0.096591, -0.007527, 0.110968
37.032315, 1.181788, 0.086430, 0.009118, -0.063716
38.377276, 1.298323, 0.098739, -0.000439, -0.198477
39.720701, 1.431404, 0.098146, -0.030211, 0.099493
41.064204, 1.563689, 0.057361, -0.015287, 0.144367
42.411983, 1.641084, 0.036724, 0.006368, -0.019026
43.761073, 1.690651, 0.045321, 0.003514, -0.027433
45.109687, 1.751813, 0.050065, -0.000601, -0.289364
46.457995, 1.819373, 0.049254, -0.044005, 0.048360
47.806358, 1.885840, -0.010153, -0.036751, 0.112377
49.156289, 1.872134, -0.059767, -0.019895, 0.158599
50.503878, 1.791497, -0.086625, 0.003895, 0.015547
51.848816, 1.674700, -0.081366, 0.006227, -0.020004
53.194350, 1.564977, -0.072959, 0.003227, -0.003468
54.540759, 1.466569, -0.068603, 0.002707, 0.000000
55.887583, 1.374028, -0.064949, 0.002707, 0.000000 
