2.000000, 2.000000, 0.000000, 0.000000, -0.351683
3.350000, 2.000000, 0.000000, -0.052752, 0.269246
4.700000, 2.000000, -0.071216, -0.012366, 0.077684
6.046578, 1.903940, -0.087909, -0.000713, -0.031002
7.391365, 1.785415, -0.088872, -0.005363, -0.015831
8.736037, 1.665597, -0.096112, -0.007738, 0.009347
10.079807, 1.536045, -0.106558, -0.006336, 0.008954
11.422150, 1.392464, -0.115111, -0.004993, -0.016844
12.763215, 1.237408, -0.121851, -0.007519, 0.124800
14.103206, 1.073316, -0.132002, 0.011201, -0.019827
15.441461, 0.895631, -0.116880, 0.008227, 0.058437
16.782251, 0.738201, -0.105774, 0.016992, -0.092948
18.124706, 0.595673, -0.082834, 0.003050, 0.007225
19.470077, 0.483974, -0.078717, 0.004134, 0.002880
20.815896, 0.377816, -0.073136, 0.004566, 0.020137
22.162287, 0.279170, -0.066972, 0.007586, -0.092158
23.509261, 0.188825, -0.056731, -0.006237, 0.228464
24.857089, 0.112279, -0.065151, 0.028032, -0.080527
26.204225, 0.024387, -0.027308, 0.015953, 0.172128
27.553722, -0.012474, -0.005771, 0.041772, -0.310069
28.903699, -0.020264, 0.050622, -0.004738, -0.071330
30.251970, 0.048046, 0.044225, -0.015438, 0.085043
31.600650, 0.107730, 0.023385, -0.002681, 0.111651
32.950281, 0.139296, 0.019765, 0.014067, -0.131691
34.300017, 0.165977, 0.038755, -0.005687, -0.135991
35.649003, 0.218284, 0.031077, -0.026086, 0.207906
36.998352, 0.260231, -0.004138, 0.005100, -0.067191
38.348340, 0.254645, 0.002747, -0.004978, 0.067324
39.698335, 0.258354, -0.003974, 0.005120, -0.025788
41.048324, 0.252989, 0.002938, 0.001252, 0.060120
42.398318, 0.256956, 0.004628, 0.010270, -0.135915
43.748304, 0.263204, 0.018493, -0.010117, 0.077103
45.098073, 0.288167, 0.004834, 0.001448, 0.033229
46.448057, 0.294693, 0.006789, 0.006432, -0.075859
47.798026, 0.303858, 0.015473, -0.004946, 0.118649
49.147865, 0.324745, 0.008795, 0.012851, -0.081064
50.497812, 0.336618, 0.026143, 0.000691, -0.039013
51.847351, 0.371908, 0.027077, -0.005161, 0.026267
53.196856, 0.408457, 0.020110, -0.001220, -0.000152
54.546583, 0.435604, 0.018463, -0.001243, 0.000000
55.896353, 0.460527, 0.016784, -0.001243, 0.000000 
