2.000000, 2.000000, 0.000000, 0.000000, -0.226278
3.350000, 2.000000, 0.000000, -0.033942, 0.020544
4.700000, 2.000000, -0.045821, -0.030860, 0.035131
6.048583, 1.938163, -0.087483, -0.025591, 0.040711
7.393420, 1.820212, -0.122030, -0.019484, 0.040686
8.733381, 1.655880, -0.148333, -0.013381, 0.029650
10.068557, 1.456364, -0.166398, -0.008934, 0.020227
11.399910, 1.232762, -0.178458, -0.005900, 0.096534
12.728470, 0.993121, -0.186422, 0.008581, 0.059581
14.055080, 0.742906, -0.174839, 0.017518, 0.058339
15.384498, 0.508074, -0.151190, 0.026269, -0.026600
16.719098, 0.304745, -0.115727, 0.022279, -0.029827
18.060068, 0.148862, -0.085651, 0.017805, -0.014232
19.405120, 0.033374, -0.061615, 0.015670, -0.024438
20.752558, -0.049753, -0.040461, 0.012004, 0.002710
22.101453, -0.104360, -0.024255, 0.012411, -0.020290
23.451056, -0.137102, -0.007501, 0.009367, 0.005574
24.801018, -0.147228, 0.005145, 0.010203, -0.027862
26.151000, -0.140283, 0.018919, 0.006024, 0.000871
27.500758, -0.114744, 0.027051, 0.006154, -0.003458
28.850265, -0.078229, 0.035359, 0.005636, 0.023280
30.199421, -0.030504, 0.042968, 0.009128, 0.060081
31.548175, 0.027484, 0.055290, 0.018140, -0.106866
32.896112, 0.102088, 0.079779, 0.002110, -0.057275
34.241818, 0.209675, 0.082627, -0.006481, -0.132151
35.587212, 0.321095, 0.073878, -0.026304, 0.024995
36.933530, 0.420739, 0.038367, -0.022555, 0.018320
38.282536, 0.472522, 0.007919, -0.019807, 0.031067
39.632494, 0.483212, -0.018820, -0.015147, 0.011276
40.982255, 0.457806, -0.039268, -0.013455, 0.011785
42.331214, 0.404808, -0.057432, -0.011687, 0.006540
43.678988, 0.327317, -0.073210, -0.010706, -0.012084
45.025372, 0.228571, -0.087664, -0.012519, -0.000310
46.370188, 0.110376, -0.104565, -0.012565, 0.148636
47.712814, -0.030529, -0.121528, 0.009730, 0.016956
49.052858, -0.194188, -0.108393, 0.012273, 0.027118
50.394935, -0.340232, -0.091824, 0.016341, -0.037697
51.739247, -0.464020, -0.069763, 0.010686, -0.037649
53.085964, -0.558123, -0.055336, 0.005039, -0.020935
54.433897, -0.632790, -0.048534, 0.001899, 0.000000
55.782308, -0.698284, -0.045970, 0.001899, 0.000000 
